net8_Default_Mode_aperiodic_exponent_p95,global_aperiodic_exponent_p95,net8_Visual_alpha_peak_pw_p95,net8_Temporal_Parietal_alpha_peak_cf_p5,global_alpha_peak_bw_p95,net8_Dorsal_Attention_alpha_peak_pw_median,net8_Limbic_alpha_peak_cf_median,net8_Limbic_alpha_peak_cf_p5,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_bw_p95,net8_Temporal_Parietal_alpha_peak_cf_median,net8_Limbic_aperiodic_exponent_median,net8_Salience_Ventral_Attention_alpha_peak_bw_p95,net8_Default_Mode_aperiodic_exponent_median,global_alpha_peak_pw_median,net8_Executive_Control_alpha_peak_bw_median,global_alpha_peak_pw_p95,net8_Limbic_alpha_peak_bw_p95,global_alpha_peak_bw_median,net8_Executive_Control_aperiodic_exponent_median,net8_Limbic_aperiodic_exponent_p95,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Dorsal_Attention_aperiodic_exponent_p95,net8_Executive_Control_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_p95,net8_Dorsal_Attention_aperiodic_exponent_median,net8_Temporal_Parietal_aperiodic_exponent_p5,net8_Visual_alpha_peak_cf_p95,net8_Executive_Control_alpha_peak_cf_median,net8_Somatomotor_aperiodic_exponent_median
-0.015214567205997181,-0.011390673260122865,-0.01214415603266838,-0.007271904260304307,-0.0055965097069454895,-0.0016229139509832443,-0.0042410186994568215,-0.0037357351355587435,0.0027394506163725997,-0.0036609839041948206,-0.0030901254797332865,-0.007741747392692661,-0.0019353898166168798,0.00046137694928558405,-0.000885428357885929,-0.0017520403389239953,-0.0028893951023505355,-0.0029623828328270378,-0.002208829141780345,0.0011474810705039919,-0.0027088944767200973,-0.0018649227560115242,-0.0026252313074654698,-0.0011880584414079882,-0.0012854061608166753,0.0004000197155556965,-0.0013617734360863514,-0.0008443551367174895,-0.0003351807644728476,0.00047626074836043053
-0.013651889678935396,-0.013118272287101187,0.020169488196687832,0.004667039222610256,-0.0007898260120527898,0.005536735196203958,0.0006065944454633669,0.008069933853632192,0.0007288984349161711,0.001058329083818243,0.009312429589124809,-0.0035997455299848517,0.002705536202277612,0.0029537840263400227,0.0008682715730957279,0.001382851723621691,0.005036876240745153,0.0038510387407232776,0.0010044237434456164,0.0026451378042393224,-9.9259150506029e-05,-0.002752349645460857,-0.0004749732898097262,0.001593472090162532,0.0009320582445476236,-0.0004821605905647366,0.0047362845315066385,0.0013920190150545672,-0.00125172970057308,0.0008227712511090531
-0.020373535157861923,-0.03203474855400263,0.005951956918212214,0.007025936219383542,-0.0016036414513677536,0.00736460432652738,-0.0003724590046012976,-0.0033443137197530608,-0.00782729828193031,-0.000948925186035533,-0.003208195696962758,-0.002719330359389237,0.0005957109088985526,0.0020438743406949182,0.0012316163870975602,-0.0009941955210654968,-0.0004472968669461022,-0.0018848086077272361,-0.0005919013087090945,0.0014569280816803054,-0.0010617264702098804,-0.0014372116744092924,0.00228406046085316,-0.005271570204190421,-0.004722416008129675,0.0018959949608969157,0.0007413450628732526,-0.00032274299574727955,-0.001808851638622976,0.0041744787796317425
0.0011637979315872573,0.013336845180759803,0.0024307335681683123,-0.004354434762986653,-0.006374356824145491,-0.0030922351821714637,-0.014789510303819782,-0.005818387431314721,0.007218541215006291,-0.002025720579259369,-0.002465631823716739,0.002642761665246039,-0.001732492325351046,-0.00607411954262774,-0.0015720458353495445,-0.001451091146253467,-0.0005452753953886528,-0.00799451934965726,-0.00042364884054450357,-0.002262363110056802,0.0005306332296443985,0.0011810091666121048,-0.002600475729267276,0.00190616749215496,0.00039713741128758086,-0.00020274151534066233,-0.00027902766448985295,0.0005266117195715246,-0.0011690940003313637,0.00032592522400833886
-0.016482382089581936,-0.02321984677391318,-0.012847366234332058,0.005980973271794646,-0.007106757359164364,-0.0009838690232243457,0.002526018647851293,0.0037052865600759556,-0.0066941274042752385,-0.004868551182631707,0.008355971205823761,-0.0050409480494591034,-0.0019560984945363037,0.0015268175609299487,-0.003080756295503903,-0.0019149274664706805,-0.006019039171767579,-0.005958290237664087,-0.0013507549921384662,0.0020401414049450134,-0.001422517386163495,-0.005417602565360416,0.0004887065151365954,-0.002304567569377551,-0.0014886337628064717,0.0007875236529827764,-0.0020462370897268664,-0.003293994600136591,0.001149359252409897,0.00025333024852891605
0.036240262617296085,0.01756754043002468,0.004788010086040509,0.009454155357159936,0.014286751126157664,-0.005035858753219455,0.010276464136319843,0.0031889965017652833,0.016644929303069936,0.0058190108833506195,0.00688581905292092,0.0022398378974677943,0.004246807559693736,-0.00048409972120346087,-0.0020008047557173296,-0.002191027000144517,0.0002566285395776759,0.0016528016691576342,0.0005882017206616035,-0.002994887975763025,0.00110438948603764,0.0018607331230636984,0.0049071300366757935,0.00041967408360630095,0.0015487401046779712,-0.002598540984634202,-0.0004902947481522365,-0.00026144633693579863,0.0038045629647073696,-0.0009819623023717544
-0.014421603923440239,-0.005179271150406269,-0.0055613667591965996,0.010655035661693657,0.009925773025273145,4.991494474557456e-05,-0.0031390818744402222,-0.0033079743526784485,0.002558932073581528,0.002989134528277031,-0.0024037344919184685,-0.0008647032467249151,0.0013002729739881075,-0.0004270956287096509,-0.0017936599798219148,0.008290183536610454,0.0007177672199214307,0.0025489251648410137,0.02203300641607021,0.006082284801681302,-0.0024017972187220025,0.001485903382059026,-0.0024065467689072285,-0.0009615480565381022,0.0006902095737215868,0.000594322722213736,-0.0016131774579790257,-0.0006931621482981916,-0.0010595848533816602,-0.000222136296771115
0.033115107625947666,0.019120293431553557,0.007982603216343248,0.007128911114413378,0.020735357706463956,0.01702260115403645,0.006345339695509504,0.004306534520070602,0.0002060427914728382,0.004097016967315507,0.009638879064761144,0.002572085022877848,0.0050943560428149855,-0.0007500398580081208,0.0065373624043563675,0.0011994269960430043,0.003575784630799613,-0.0007723539549456438,0.003835931970762479,-0.0022188578118956114,-0.00015380048915945746,0.001560124833829255,0.0007224154881237134,-0.0003223610242827146,0.0016991255391931891,0.00014612481389468957,-0.001107525983474309,0.0016145093747102855,-0.00011273869642099808,-0.0007502903315931976
-0.014038887015908559,0.0013313871883264548,-0.014450676937687345,0.008439612720695934,0.0003357842718359755,-0.000642651576253047,-0.0026063157101578692,-0.0022005002038258414,0.0019897863201727853,-0.0012196035968434955,-0.0022622527021580927,0.006441059161813521,0.0012102824358855963,0.0016093799327774813,-0.0028280847942080134,0.00017680249099081245,-0.0028368685944176763,0.0028228263656387715,-0.0009697166853956732,0.004808927355603222,-0.0032247045889424015,0.00018330264439359454,-0.0033229091412565414,7.175075919703016e-05,0.0005640785474426769,-9.804250117614326e-06,-0.0005576344303183948,0.0018715133653650537,-0.0011070582676556246,0.00012751513221673783
0.02487735935577399,0.011796451381780931,-0.00011159230019452623,0.003069278246986957,-0.014448142908370081,-0.005926813945220591,0.007284670499140988,0.003801894837865755,0.006912521334097832,-0.00720419120796993,0.0031997257073234906,0.001029652474249148,-0.006543014698145008,-0.003838054056679232,-0.0027932384017752897,-0.0017898946839284937,-0.000630558184204101,-0.00392039593584732,-0.001116261379950971,-0.0020125176441152244,0.0010984975742394073,0.0011620505818240026,0.0004981489205214239,0.00046229594980875166,-0.00015438107321747338,-0.007573864331341067,-0.00158236904287834,0.0008175492288139711,0.0006813572874406597,-0.0018631635953184089
