net8_Limbic_aperiodic_exponent_p95,net8_Executive_Control_aperiodic_exponent_p95,net8_Visual_aperiodic_exponent_p95,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_cf_median,net8_Temporal_Parietal_n,net8_Temporal_Parietal_alpha_peak_cf_p5,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_p95,global_aperiodic_exponent_p95,net8_Visual_alpha_peak_pw_median,net8_Dorsal_Attention_aperiodic_exponent_median,net8_Visual_aperiodic_exponent_p5,net8_Default_Mode_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_p5,net8_Somatomotor_alpha_peak_cf_p5,net8_Limbic_alpha_peak_cf_median,net8_Dorsal_Attention_alpha_peak_cf_p5,net8_Salience_Ventral_Attention_alpha_peak_cf_median,net8_Limbic_alpha_peak_cf_p5,net8_Salience_Ventral_Attention_alpha_peak_cf_p95,net8_Executive_Control_n,n_total,global_alpha_peak_pw_p95,net8_Temporal_Parietal_alpha_peak_cf_p95,net8_Default_Mode_aperiodic_exponent_p5,net8_Dorsal_Attention_aperiodic_exponent_p5,net8_Dorsal_Attention_aperiodic_exponent_p95,global_aperiodic_exponent_p5,net8_Salience_Ventral_Attention_alpha_peak_cf_p5
0.04107286747799169,0.050791700914558806,0.004662385740445689,0.007829872092746616,0.020700855055110434,0.020089483874388088,0.02125376407295982,0.02935816691252166,0.009337012090615193,0.040379508669964516,0.01689831761313774,-0.013380096208849253,-0.0012274082733086124,0.010130352719344426,-0.007570396052327684,0.013806419873796017,0.01828727804268673,0.015651262043410715,0.004940419230970907,0.00042317941808744485,-0.008540589943260377,0.0023842298525449056,0.006240434148430189,0.008037037611545958,-0.0038539600649651696,0.0065469716379626865,0.011794823962945082,0.01361154886175963,0.004709796206271325,0.005410623913332713
0.07896936802958915,0.06540554208870206,0.0351146577401127,0.07128714664907236,0.0015584713179093157,-0.020627510540996492,0.013993086089876445,0.02088899831435363,0.07521728895460103,0.034104654448692706,-0.007502340579382843,-0.034734207381901,-0.046087116452758786,0.013694245604755859,-0.05599100979662575,0.007184402776655222,0.008080848812536675,0.019197234274939454,0.015501373679014274,0.02233037843361515,-0.007746540961065235,-0.0012535897547348357,-0.013904460454232602,-0.0015499033950017197,-0.006618204023051507,-0.013089899150203517,-0.009525497301893407,0.017419084672591692,-0.01981400567149797,0.0059131325880877085
0.03488656493430529,-0.002645935893444915,0.02184143187738523,-0.012100291430819256,-0.06913417151980156,-0.015646430709243323,0.006589461180507383,0.04153519559435323,-0.002127365369369948,-0.01708878765438257,-0.010801907673281454,-0.0054262637734795996,0.012276100560459238,0.002811894998936356,0.018530861283642997,-0.01753387891890363,-0.008276272891225954,-0.0011654403636282297,-0.01132110048576526,-0.0010132310711255465,-0.010441508817374491,0.014402969012474428,-0.0048767235816074405,0.008032267737256498,0.0013524355116536987,0.007118960870240073,0.007677492277988422,-0.0068829104615123655,0.005045220481640674,0.004065909169434591
0.08822927470472011,0.07178995588975735,0.0561698153761644,0.05058025853060327,0.009893708051894034,-0.020104509979890516,0.016268700519976913,0.010904977354918194,0.05303905931327778,0.044227999202198144,0.03279733511151353,-0.030188520936229177,-0.055342911112590994,0.012644672971021209,-0.05191912494061305,0.006860322925833392,0.001108471151950772,0.014162357147136862,-0.02485286947933214,0.03687466898793573,0.011888722755765704,0.011359063622188406,-0.012879415177958773,0.006302690541158694,0.006564195743420359,-0.013265569316852825,-0.007297212283082789,0.016470085796438508,-0.02171623830429151,0.003530306662690858
0.06461764859362927,0.05826821048306043,0.05220182364646418,0.10565574126361339,0.011650391309954083,-0.012528742257057737,0.011798272109139847,0.021301923921156495,0.07658184377613421,0.08956900745192632,0.031106273962137512,-0.020651736694034115,-0.0369111617776999,0.010635136280841546,-0.021491428704163876,0.005264341660389329,0.00036129563336526727,0.010618654625924078,0.011742040983175259,-0.0023116206939639435,-0.0052437375553310885,0.0022378256171027393,-0.005655979520544703,0.00447428231556307,-0.0027073827077998803,-0.009234865290687679,-0.005273499131936559,0.021332574906222077,-0.013796894729693959,0.0027971841417515687
0.03730241407864723,0.05321913841680662,0.036156619709117335,0.0215650945516476,0.01646842153555386,0.07105463537665109,0.06647937889896696,0.0011718338789144772,-0.00828136756108646,0.02950372083807275,-0.002509369167816742,-0.02074863602103262,0.004943598256547539,0.008991863809097882,0.0027385677298997807,0.007234399882068251,0.022486867573178863,0.018039956365549892,0.00404268115000997,0.022980291979167067,-0.01048129270043444,0.006497186022710392,0.010281862456073734,-0.006106179018218497,-0.004437157107643366,-0.008834911102156822,-0.005193032879460149,0.006122164933613643,-0.013647606067719729,0.0021137228923745113
0.03159523244297701,0.06721549218938556,0.028380348700535997,0.09760666483961891,0.017590012754012497,0.04512830118472257,0.017568090879625475,0.015585614482576773,0.06562851746799873,0.04423066785724496,0.0018926970077497581,-0.015150577504302503,-0.027843152381793468,0.010969576652210553,-0.01708249259039183,-0.0029383348933680847,0.0008699198116784102,0.012806025107917805,0.009060196553773327,0.030767774388871648,0.0076997724038820855,0.0014270657557283642,0.012759828811312988,0.005228142504736142,-0.002286366342557715,-0.011082512638209068,-0.013552729625009325,0.012984144238477822,-0.009731941772136788,0.003732220178585098
-0.042303228119037806,-0.05946345303846355,-0.0379154897176313,-0.021897712360432954,-0.01666786115848563,-0.016627796111854533,-0.04780706852418867,-0.0199579859668494,-0.01211776693381062,-0.019280967348624875,0.12715899391887253,0.028112115395060908,0.009909122815882365,-0.02778723006510085,0.009716249648358767,-0.0128635872764289,0.002047245971319873,0.005501009173915308,-0.0018880008152827746,0.0037187204355853543,0.022976912479809552,-0.003382027241598868,-0.0051899170585930085,0.008932100333973979,0.028765871621433688,0.010388689264909354,0.02118535931569356,0.005168071228883295,0.0062903912651154905,-0.024279238841016935
-0.019869880288598353,-0.02040044706524789,-0.013372573931586734,-0.02009894295202494,0.01489188171269764,-0.019157514631172493,0.008124627555204681,0.009436014116083103,-0.021334526260044853,-0.015635339591746608,-0.003940593948801917,-0.010207339268881893,0.011152454696825893,0.009315742287540993,0.002868410942830573,-0.01436757617588028,-0.010335896175659833,-0.009825950743136217,-0.01893826720135968,-0.004386647316792494,-0.007554462302785892,-0.010666281030459562,-0.001111542321058509,0.006356975147209232,-0.003297056864094787,-0.005104339449862478,0.009326774311447284,-0.006915980630875761,-0.0017424311032317255,-0.005456094136632533
0.017044192019748054,0.05670336056571938,0.05194893252644265,0.10037826905492825,-0.026824086034766333,0.0606980449316544,0.010720652780102417,0.02402308899472751,0.07307525128400712,0.05477068738361074,0.05697461461640411,-0.014041544779625836,-0.01050239567906137,0.009518576237778116,-0.014507542598242223,-0.005148316581510979,-0.0014709769961839935,-0.0026526742698603657,-0.0033482739001692535,-0.0034471591133447715,0.011716336499690507,-0.004480502697544437,0.025336874599630056,-0.005049245937763118,-0.003459179152381312,-0.0073775821743173285,-0.006117733858995171,0.00464149855609638,-0.02415087143876594,-0.015330601504007587
