global_aperiodic_exponent_p95,net8_Somatomotor_alpha_peak_bw_p5,net8_Visual_aperiodic_exponent_p95,global_alpha_peak_pw_median,net8_Dorsal_Attention_alpha_peak_pw_median,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Limbic_aperiodic_exponent_p95,net8_Default_Mode_aperiodic_exponent_p95,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Dorsal_Attention_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_cf_median,net8_Temporal_Parietal_aperiodic_offset_p95,net8_Limbic_aperiodic_offset_p95,net8_Temporal_Parietal_alpha_peak_cf_p95,net8_Dorsal_Attention_alpha_peak_pw_p5,global_alpha_peak_cf_median,net8_Dorsal_Attention_alpha_peak_cf_median,net8_Temporal_Parietal_alpha_peak_cf_median,net8_Temporal_Parietal_aperiodic_offset_p5,net8_Salience_Ventral_Attention_aperiodic_offset_p5,net8_Limbic_alpha_peak_cf_p95,net8_Dorsal_Attention_aperiodic_offset_p5,net8_Dorsal_Attention_aperiodic_exponent_p5,net8_Visual_aperiodic_exponent_median,net8_Somatomotor_alpha_peak_cf_p95,net8_Somatomotor_aperiodic_offset_p95,net8_Visual_alpha_peak_cf_p95,net8_Limbic_alpha_peak_cf_median,global_alpha_peak_pw_p5
0.011456178674630028,0.12044997565672073,-0.00379853344244204,0.04132090842352548,0.04924767908189254,0.04857139080477228,0.029063679874908988,0.015901909916359657,0.038950251872924356,0.019846712924857436,0.004024933659878622,0.01685580088507307,-0.006881858682965917,-0.0060593302014198165,0.004947973191233399,0.008869104296334999,0.0070240678932660585,0.008511999863979918,0.016769111064996914,-0.0030706888996094774,0.007839438925437543,0.011848727315008795,0.006735627518422013,0.010512936440154094,-0.004432868840086708,-0.00722178516924472,-0.002927686626063866,0.014781583365245002,0.010861108093392939,-0.0034549425693352455
0.07706035609414837,0.027830608546568228,0.06238631446013881,0.03821912992132901,0.029973204848909623,0.04234347766731975,0.0795958267565875,0.03252015866140007,0.02378448382603296,0.03187147941456417,0.038688593118785135,0.008888664270703837,0.009028116505734471,0.011880697044271091,-0.003182955267500871,0.004006300010900653,0.006258322262599343,0.004905216101328527,-0.004737633380112637,0.003913253870124525,-0.002232090384222162,-0.0007837194392445132,-0.0004384023222805546,-0.0017785841794587594,0.020358303563268912,0.0022523786871078747,0.007088375084553724,-0.0015130671726506688,5.548435242955271e-05,0.0008923766190995598
-0.029496748675045693,-0.01936173285254906,-0.02753633837482138,0.008064834195680588,0.0062065092407689315,-0.020380938189322486,-0.0015370960815175058,-0.02690233337349294,-0.01711219735726766,-0.018808828505323227,-0.014197593580019314,-0.0020266036274898275,-0.0031520065252935076,-0.007088859452033853,-0.009373230498044772,0.014707014522369164,-0.007118178951051363,-0.010273412794546698,-0.0069947951807654155,-0.00814988844927059,0.0013378297949878173,-0.004221899097602789,-0.0044162554260854915,0.0028452141234942253,-0.004842714903605521,0.0027084881724529775,0.003071428327832246,-0.004737100569716895,-0.0028381933766240455,-0.005403262315668268
-0.04447493379258033,0.04883850083417018,-0.025828793478069684,0.00639017856583056,0.007091130612268997,-0.021896976529216995,-0.0157084705247961,-0.026963408763623326,-0.022258450128843647,-0.019071291955209683,-0.0172572995962876,-0.012301456835898578,-0.005435898081821914,-0.00489752422485952,-0.005949645064777445,-0.0014241693058439566,-0.007775456829442206,-0.011551039015788089,-0.009449808875674535,-0.005393028117317381,0.002808795134763547,-0.011505765826909622,0.0015630258246287889,0.003638105577832709,-0.004187299104109423,0.004166181341468614,8.11249325419371e-05,0.007845414481931053,-0.0037614737933855317,0.005523481452145389
-0.030641574857760524,-0.02677105434452322,-0.03028466382071697,0.03642011326214654,0.044252337748280475,-0.01630879387118835,-0.005152233738821796,-0.06349354718511863,-0.019941627704803767,-0.02881052095795925,-0.011592844022833695,0.0030732692574784665,-0.008598289600385448,-0.010270084126225711,0.022276820390632245,0.015680438946744625,0.00795055202721805,0.008638125452074288,0.04579645460328608,-0.0076251022456738345,0.0018632313381630019,0.016817915998714975,0.002854505254736411,0.00565039919712645,-0.005082968702958889,0.013537048954192476,-0.005423745422077036,-0.006497114383111243,0.010141006786220088,0.0013984687285914597
-0.03031482322552717,0.06421566081258102,-0.019631859041857637,-0.015316645462469889,-0.020686287109744707,-0.011819433060752426,-0.024135192824006425,0.004867517059145208,-0.006902454697745277,-0.000504477180627387,-0.009631822948757762,-0.01476293405953795,0.03702185218883039,0.014439934269909456,-0.004366895883161154,-0.0034301766226654167,-0.01102597168153912,0.006953350838540999,-0.003900651611783359,-0.0019029669595230275,-0.009305236740752783,-0.007231311567747989,-0.007139257329536577,-0.004180045990238637,-0.003449254995044106,-0.0021910947744912647,0.005509810388125674,-0.004584032237549686,-0.0009109106541718906,-0.0005653524363620125
-0.022960090241011758,-0.025326541857399666,-0.02049248350338578,-0.004679978029056337,-0.0007526251160105786,-0.013949624044042716,-0.01759518429483356,0.003088636261911676,-0.017587377057287586,-0.007786644599091571,-0.01159669082764026,-0.009417600617791106,-0.011154305078622619,-0.004660912126527194,-0.009324360599135977,-0.0024335167386756048,-0.010502141489344698,-0.007208236981916243,0.0014352667249550974,-0.00740042570857364,-0.006035800321774754,-0.007717468048680105,0.002071027244505219,0.0023027038097135463,-0.002927337360805691,-0.001481037854003105,0.0018155056597204341,-0.007370430482791807,-0.00234180587515784,-0.004569960967591536
0.03063695431138106,0.013311737582756304,0.028697319281917502,-0.008779931651291793,-0.024643938474795433,0.005339117073352772,-0.01838994998030059,0.006755983526602555,0.010879544064352587,0.007572976119513357,0.03327808286367262,0.02202355916351852,0.008499105386644001,0.011746865951944503,0.00701363650095759,-0.013068422661624083,0.005431045127337076,-0.0011177283103802902,0.0007081739718856474,0.003115109205062295,-0.008153173542273424,-0.005518248447359347,-0.011372803024896058,-0.01180975049676444,0.010203470563793938,0.001166209029534166,-0.047250966112480836,-0.003603937079193353,-0.006560430388975405,0.001214904271448524
0.049635540312359616,-0.011579025447804418,0.07383503085019222,0.05962957146619335,0.02535395070600574,0.002938193786869281,-0.002707276282375156,0.008383933012399085,0.0356119540301856,0.006600778094473325,-0.0016944182261911839,-0.04100169283239055,0.009230880388398656,0.008403593823089141,-0.01068553857775165,-0.0010423699218397706,-0.019577601037098716,-0.0027925687427117225,0.007856640625159169,0.003159919367006302,-0.02268226041481775,-0.006514870972348307,-0.012680158051989528,-0.010866813492582674,0.015919675875535225,0.001024055717745498,-0.0004468404575686557,-0.008339633752787172,-0.0068524158899703055,-0.004510232374463415
-0.011283464986346246,-0.06264683546292699,-0.025409121648652565,0.0001959840332466796,-0.033154672168526717,0.02512062368698039,-0.021976596205478666,0.005211881867040077,-0.011734107837065308,0.0020672352049691356,-0.006349532363326282,0.012007533100580146,0.01682283839568884,-4.6310288993037693e-05,-0.01722017369619797,-0.0031254918984404993,0.016021236088151935,-0.012632538894933576,0.00909663285751581,-0.008101935576293792,-0.009420751038765812,0.011329585854867107,0.0048872512909516035,0.0054618924300469706,-0.00418614792362305,0.0011150324668635521,0.007029513760236477,-0.00525448667149305,0.0008986434221100582,0.0017434600563452217
