global_aperiodic_exponent_p95,global_alpha_peak_pw_median,net8_Executive_Control_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_cf_median,net8_Default_Mode_aperiodic_exponent_p95,global_alpha_peak_bw_p5,net8_Visual_alpha_peak_cf_median,net8_Somatomotor_alpha_peak_bw_p5,net8_Limbic_aperiodic_exponent_p95,net8_Temporal_Parietal_alpha_peak_cf_median,net8_Dorsal_Attention_alpha_peak_pw_median,net8_Dorsal_Attention_aperiodic_exponent_median,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_p95,net8_Dorsal_Attention_aperiodic_exponent_p95,net8_Visual_aperiodic_exponent_median,net8_Temporal_Parietal_aperiodic_exponent_median,global_alpha_peak_pw_p5,net8_Dorsal_Attention_aperiodic_offset_median,net8_Limbic_alpha_peak_cf_median,net8_Temporal_Parietal_aperiodic_offset_p95,net8_Limbic_alpha_peak_cf_p95,net8_Somatomotor_alpha_peak_cf_p95,net8_Temporal_Parietal_aperiodic_offset_p5,net8_Executive_Control_alpha_peak_cf_p95,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Temporal_Parietal_alpha_peak_cf_p95,net8_Salience_Ventral_Attention_aperiodic_offset_p5,net8_Dorsal_Attention_aperiodic_exponent_p5,net8_Limbic_aperiodic_offset_p95
0.03520423375755306,0.007048378371930773,-0.005094312925918599,0.0005674116196534227,0.0006875245543215528,0.0044756245685878574,-0.015015521888114865,0.001861961490698728,-0.0059449400220454255,-0.0009977022959710912,2.2792683052399884e-05,-0.010949963858405187,0.004026960627678319,-0.002447590425774491,0.004167533207147362,0.0033072840730958126,0.001666712386518486,-0.002942785458769975,-0.005569361151958753,0.002240980297777288,-0.0012740525889315918,0.0010005675705158233,-0.00012459888661894223,0.0013901028457304191,-0.0003791834927466304,0.002119391064547451,-0.0001696765678738664,-0.0024634617378554297,-0.002607196297316526,0.0016043995954454127
-0.03500610476500527,-0.009344455265035632,-0.009276057220666678,-0.009097088096549088,-0.020594685236211635,0.0029368686662104735,-0.0033183734818193734,-0.002434939833031376,-0.0022945206216550625,-0.005005587599767685,-0.005390594293156815,0.002769756969410213,-0.002923104723631329,-0.004328752757080363,-0.004144839085229347,-0.0007065604731980471,-0.008192332484534102,0.0008281791741598648,0.0015857884363362324,-0.005569217869939251,-0.007417474505688309,-0.00987299885355359,-0.0004297836938596224,-0.0015818235780106298,0.00244364313419497,-0.0016002090308350756,-0.000852990822659902,0.0006934242272741866,-0.00018027247837860267,-0.002093362738909413
0.023951015106792713,-0.030161902133852156,0.01036666231933961,-0.0022729206810210858,0.002694441646221754,0.0108677393794876,0.0019262563449169694,0.0070089916214289335,-0.005916967351958394,-0.0010580389213446654,-0.008820341636645065,-0.006083449482151469,0.0003802153374722752,-0.001233392053623267,0.002262829085506861,-0.0016461627565823097,0.001328702958961204,-0.004342928159472873,-0.004041456817905996,-0.0005703617361571565,-0.0014727307976154466,-0.001287648668761295,-0.0007364188533236703,-0.001697218790804566,-0.00019699426784334777,0.000489228783236463,-0.0007482486192864409,0.0014494050130438205,0.00038811643648956317,0.0013950630103530604
0.01256398469086092,-0.02398461757716487,-0.01910344170682303,0.010689750075845628,0.0046692791833573746,0.00837009230325466,0.003132624902372889,0.01271177547901845,0.0027758626464142056,0.003202163602677221,-0.006776884648341768,-0.0041391213861572,0.011668838513656472,-0.0012577401558255311,-0.0016822217395716585,-0.0015865986570986694,0.0014374051221377443,-0.0021673827600664137,0.005203454391258236,-0.0007497800218306445,0.0008180620633491159,0.000567054595529523,-0.0015590561706598101,0.011143769867534766,-0.002270533014408794,0.0032227740686594846,0.0018335990660372713,0.0023240170398655725,-0.010483867901670189,0.0029701072305119707
0.007909002256896006,0.0020947859514325365,0.00312982008090173,-0.022053849478569035,-0.0028997431327056206,-0.022886420483958298,-0.005757100612666947,0.0014241744488067152,-0.006163976512088394,-0.0011472308344149542,-0.0030948547507855906,-0.002973355953991998,0.0008549377949990181,-0.003069280018793248,0.005667439594080619,-0.002960225938510457,0.0015984005490393336,-2.1609284764885005e-05,0.004915087651700426,0.00036957788639167057,-0.0005303761023582917,-0.0027677360529088195,-0.0009234974752146189,-0.0013014059247377573,0.00017931278275158988,0.002798616158716084,-0.004486116036925107,0.0005702744900706725,-0.001721051710891777,-0.0012766667532683514
0.06276560286595328,-0.020972320111968625,0.03541333785737955,0.0032910056968893132,0.0019100243726347015,0.0059194911728452934,0.006733055217359583,0.004868591600679374,0.015466347864527106,0.0002497222894201764,-0.00986240437429742,-0.005578734647189094,0.001138588548545022,0.008855590005596228,0.0021282077101726724,0.007200715786222318,0.0014777633196477826,-0.003305947000376967,-0.0003206143488589252,0.0011351749561921557,0.0001452083216686569,-0.0020094851839437614,-0.00028455532495552335,-0.0008793191446232465,-0.002394824900251354,0.001394907349024319,-0.00204509114478926,0.0007898536535774671,-0.0018489661337411463,0.0013812013955809006
-0.03662619885048129,-0.016733341516149993,-0.00912151618907941,0.008190714796842812,0.007715987649067001,0.006232765067473933,0.004301380521631956,0.005860538540302737,-0.002115090023050357,-0.005658882986631573,-0.004876720780152384,0.006941106579338684,-0.00660168322414184,-0.003424899014212164,-0.003124492105133432,-0.009176876518698527,-0.004940832135228282,-0.00038621801216112104,0.0011076167591482311,0.0005117478761524779,-0.002791659625691425,-0.0002846605145539232,-0.0038873267878429363,-0.004279292163231518,-0.009286280937560105,-0.008803001916623492,0.0010244663460930634,0.0010427498380611543,0.0004709964890693152,-0.0034870730361591705
-0.015253093781302438,0.01323333524048025,-0.0013734711434331413,0.02215704277487711,0.01446422107156625,0.012467167475430505,0.004660586400590537,0.015615606771188536,-0.00012191127247319222,0.0010883218941306633,0.0023026739839048065,0.0070620203722054345,0.010111300921213633,0.000241589469184027,0.00950762119555575,-0.0009501417328415071,0.002067311674466544,0.0070795740076350895,0.002889405836553491,-0.0011962601145028124,-0.000617475502641355,0.00048136677236560664,-0.003571091025074476,-0.001304219744438272,-0.00416851559205217,0.012686565674428408,0.00232354880339458,0.0009796602729024637,0.0037650068452435,-0.00037271285861602006
0.06596978120307766,0.008348446913106673,0.029676307718746613,-0.0065702218646983565,0.0022402083745348346,0.004253660115908689,-0.007583121818974229,0.0037701428343506287,0.020963430271821987,-0.0002497263845993417,0.008200329678813553,-0.004707644077594609,0.013053486365813112,0.027801224231172532,0.0035619776638457063,0.01057502602980826,0.0013805449643884463,0.0015124457267387515,0.0015773444345706933,-0.0056476709087201786,-0.00013836168202185944,0.0035667402050621167,-0.00032773181416260647,0.0010566606520875648,0.001396700786952049,0.0013258208311233194,0.0004167331488251021,0.0008738924109970569,-0.0021035337141076245,-0.0007458367411527038
0.05650389091819931,0.011832396871672249,0.03425275098100541,0.00226378736342501,0.0029454865283703776,0.005608303807305823,0.003537405295736556,0.004819226007781628,0.009052736601290122,-0.00022826255089896595,0.00695535704969892,-0.005409644199427069,0.012267542077788924,0.015922690881322404,0.003127559982370267,0.01182679293551952,0.0014939607749955214,0.0024815318929069575,0.0017721193821194936,0.0013275094878355692,-0.00017467113044852302,0.001361706584484033,-5.767433346864381e-06,0.0017696326272422225,0.0014809124271938335,0.0016363402250629071,0.0009372760468720513,0.0008647479372091162,-0.0027313113775402197,0.0021765818005109157
